time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,EMA,MA,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,Volume,Volume MA,MA,MA,MA,Histogram,MACD,Signal,RSI
2017-02-08T23:00:00Z,2290.5,2307.75,2287.75,2304.25,2079.848958333333,2115.8333333333335,1875.9375,2278.640293473109,2287.2142857142817,2250.4881930770744,NaN,NaN,NaN,NaN,NaN,2297.5625,1354847,1392360.25,NaN,2277.988095238097,2189.914999999999,0.5343974655405628,10.789045136893492,10.254647671352929,67.63001555953687
2017-02-09T23:00:00Z,2304.25,2315.75,2303,2312.75,2084.682291666667,2121.1666666666665,1877.9375,2281.7411758846447,2292.6785714285675,2263.014373769367,NaN,NaN,NaN,NaN,NaN,2308.9375,1177521,1363587.5,NaN,2280.0000000000014,2191.196666666665,1.5292833595575743,12.166251870799897,10.636968511242323,70.53570375600054
2017-02-12T23:00:00Z,2314.25,2329,2313.25,2326.25,2092.6875,2130,1881.25,2285.787432622404,2299.9285714285675,2274.52543639243,NaN,NaN,NaN,NaN,NaN,2320.6875,1210205,1364464.75,NaN,2282.988095238097,2192.5033333333317,2.83725425309596,14.183536327612273,11.346282074516314,74.45737804048727
2017-02-13T23:00:00Z,2326.5,2337.75,2319.75,2337,2072.734375,2161.0729166666665,1908.6770833333333,2290.443120565822,2306.499999999996,2281.410392753187,NaN,NaN,NaN,NaN,NaN,2330.25,1390309,1356969.2,NaN,2286.0595238095257,2193.778333333332,4.090929511452064,16.459943963831392,12.369014452379329,77.07411969503806
2017-02-14T23:00:00Z,2335.5,2351.5,2331.25,2350.5,2080.46875,2170.8125,1912.6875,2295.90283687802,2315.642857142853,2292.6943534778684,NaN,NaN,NaN,NaN,NaN,2342.1875,1532340,1377986.6,NaN,2290.238095238097,2195.141666666665,5.411028108546114,19.13279958806197,13.721771479515857,79.86396045523202
2017-02-15T23:00:00Z,2350.25,2350.75,2336.75,2345.5,2080.46875,2170.8125,1912.6875,2300.411669889109,2323.7857142857106,2295.7374181300816,NaN,NaN,NaN,NaN,NaN,2345.8125,1737007,1395524.95,NaN,2294.0000000000014,2196.396666666665,5.510598209483744,20.610019241370537,15.099421031886793,76.16702956049986
2017-02-16T23:00:00Z,2345,2348.75,2336.5,2348,2080.46875,2170.8125,1912.6875,2304.7378817173717,2332.03571428571,2295.7386763170734,NaN,NaN,NaN,NaN,NaN,2344.5625,1399520,1378641.9,NaN,2298.119047619049,2197.6983333333314,5.306017776006762,21.731943251895245,16.425925475888484,76.74663309007198
2017-02-20T23:00:00Z,2346.5,2365,2346,2360,2088.0625,2127.625,1890.25,2309.761710652156,2339.999999999996,2307.602308685366,NaN,NaN,NaN,NaN,NaN,2354.375,1653551,1387595.35,NaN,2302.5952380952394,2199.031666666665,5.515700442769656,23.320551029350554,17.804850586580898,79.34342464215379
2017-02-21T23:00:00Z,2360,2363.75,2355.25,2361,2088.0625,2127.625,1890.25,2314.4197369565054,2346.892857142853,2313.8420778168293,NaN,NaN,NaN,NaN,NaN,2360,1301504,1389014.75,NaN,2307.309523809525,2200.379999999998,5.259477584261891,24.37919756690826,19.11971998264637,79.54839080366989
2017-02-22T23:00:00Z,2362,2367.5,2353,2362.75,2089.46875,2129.1875,1890.875,2318.8133972331866,2352.1071428571386,2314.8078700351466,NaN,NaN,NaN,NaN,NaN,2361.3125,1556359,1397508.85,NaN,2311.5119047619064,2201.6816666666646,4.760541628801494,25.070397018648237,20.309855389846742,79.92381967364966
2017-02-23T23:00:00Z,2361.5,2365.75,2349.5,2365,2089.46875,2129.1875,1890.875,2323.012179302897,2356.1071428571386,2314.8078700351466,NaN,NaN,NaN,NaN,NaN,2360.4375,1551959,1416585.45,NaN,2314.8928571428587,2203.0616666666647,4.156691448121595,25.505719699998735,21.34902825187714,80.42145337374053
2017-02-26T23:00:00Z,2362.75,2370.75,2361,2368.25,2091.296875,2131.21875,1891.6875,2327.124708457179,2358.642857142853,2321.7543747284685,NaN,NaN,NaN,NaN,NaN,2365.6875,1156575,1427310.4,NaN,2318.4285714285734,2204.399999999998,3.573081611081765,25.815380265729345,22.24229865464758,81.14833539356401
2017-02-27T23:00:00Z,2365.75,2368.75,2357.5,2362.75,2091.296875,2131.21875,1891.6875,2330.363371324708,2361.1071428571386,2321.7543747284685,NaN,NaN,NaN,NaN,NaN,2363.6875,1610710,1415296.3,NaN,2321.940476190478,2205.736666666665,2.466203487185343,25.325053013629258,22.858849526443915,76.00561219094017
2017-02-28T23:00:00Z,2364.5,2401,2363.25,2393.5,2080.4375,2122.25,1871.375,2336.1030648406436,2367.6071428571386,2331.87479353006,NaN,NaN,NaN,NaN,NaN,2380.5625,2171551,1442433.35,NaN,2327.535714285716,2207.2716666666643,3.397144655544256,27.105280345874235,23.70813569032998,82.63259208750759
2017-03-01T23:00:00Z,2392.25,2394.25,2378,2382,2080.4375,2122.25,1871.375,2340.275513491494,2370.749999999996,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2386.625,1744834,1451424.75,NaN,2332.6547619047637,2208.748333333331,2.852510926677862,27.273774348677307,24.421263421999445,74.36100865068363
2017-03-02T23:00:00Z,2379.75,2383.25,2373.75,2381.25,2080.4375,2122.25,1871.375,2344.0004668104493,2373.642857142853,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2379.5,1357594,1448583.15,NaN,2337.738095238097,2210.1916666666643,2.0911044755327772,27.035144016415416,24.94403954088264,73.84186441215685
2017-03-05T23:00:00Z,2380.25,2380.75,2367,2375.5,2080.4375,2122.25,1871.375,2346.864060736772,2375.4642857142817,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2375.875,1376883,1446675.15,NaN,2342.500000000002,2211.573333333331,0.9098888968075514,26.081400661892076,25.171511765084524,69.8174910188273
2017-03-06T23:00:00Z,2371.25,2375.5,2364.5,2366.5,2080.4375,2122.25,1871.375,2348.649146124338,2375.6785714285666,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2369.4375,1303962,1453627.55,NaN,2346.09523809524,2212.9199999999973,-0.682014865782417,24.318993182856502,25.00100804863892,63.94327591341316
2017-03-07T23:00:00Z,2365.75,2373,2359.5,2364,2080.4375,2122.25,1871.375,2350.044678294853,2375.0714285714243,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2365.5625,1651698,1476109.5,NaN,2349.785714285716,2214.3283333333306,-2.031510535283708,22.461619879534283,24.49313041481799,62.37339336176852
2017-03-08T23:00:00Z,2363.75,2369.25,2354,2366.25,2080.4375,2122.25,1871.375,2351.5178893589573,2375.5714285714243,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2363.3125,1788548,1501373.85,NaN,2353.488095238097,2215.7233333333306,-2.85056258875548,20.92992717887364,23.78048976762912,63.24793643093517
2017-03-09T23:00:00Z,2364.5,2376.25,2359,2368.5,2080.4375,2122.25,1871.375,2353.061717599052,2371.999999999996,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2367.0625,1865954,1526929.2,NaN,2357.2142857142876,2217.1183333333306,-3.28770978928835,19.67085253101868,22.95856232030703,64.14539775439827
2017-03-12T22:00:00Z,2367.75,2372,2364.75,2371.75,2080.4375,2122.25,1871.375,2354.7606523627746,2370.53571428571,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2369.0625,1612837,1548695,NaN,2360.4285714285734,2218.418333333331,-3.391259428659776,18.71948803448231,22.110747463142086,65.45751637612591
2017-03-13T22:00:00Z,2370.75,2371.5,2354.75,2363,2080.4375,2122.25,1871.375,2355.5096839661587,2367.9285714285675,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2365,2014740,1588921.75,NaN,2362.8214285714303,2219.668333333331,-4.0383709359425985,17.06278379321384,21.101154729156438,59.178370560346494
2017-03-14T22:00:00Z,2363.5,2387.75,2363,2380.5,2080.4375,2122.25,1871.375,2357.781530878326,2368.642857142853,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2373.6875,1775343,1608173.45,NaN,2365.404761904764,2221.0216666666643,-3.307835897521752,16.966359857254247,20.274195754776,66.16839008882765
2017-03-15T22:00:00Z,2379.25,2388.75,2373.5,2379,2080.4375,2122.25,1871.375,2359.71048261666,2370.4285714285675,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2380.125,1616078,1612360.35,NaN,2367.404761904764,2222.396666666664,-2.9571109329867085,16.577807088542613,19.53491802152932,65.13879685601967
2017-03-16T22:00:00Z,2379.25,2382.25,2372.75,2375.25,2080.4375,2122.25,1871.375,2361.1231660151457,2372.03571428571,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2377.375,1277357,1589377.85,NaN,2368.5833333333353,2223.686666666664,-2.999679036417671,15.785319226007232,18.784998262424903,62.51967030939495
2017-03-19T22:00:00Z,2373.75,2376,2365.5,2370.25,2080.4375,2122.25,1871.375,2361.952878195587,2372.6071428571386,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2371.375,1076099,1573206.8,NaN,2369.761904761907,2224.953333333331,-3.3594593296497877,14.585674100362667,17.945133430012454,59.10711327016782
2017-03-20T22:00:00Z,2369,2378.75,2338,2342.25,2080.4375,2122.25,1871.375,2360.1617074505334,2368.8571428571386,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2357,2567939,1618926.2,NaN,2369.4880952380972,2225.9949999999976,-5.3593511809933325,11.24594445377079,16.605295634764122,44.468791801391646
2017-03-21T22:00:00Z,2340.5,2348.75,2332.25,2342.5,2080.4375,2122.25,1871.375,2358.556097682303,2364.6785714285675,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2341,1883451,1648023.55,NaN,2368.654761904764,2227.0999999999976,-6.467331498932404,8.521131261098617,14.988462760031021,44.600715357183795
2017-03-22T22:00:00Z,2342.25,2356,2338.25,2340,2080.4375,2122.25,1871.375,2356.8691797111846,2361.3928571428537,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2344.125,1631527,1651781.95,NaN,2367.654761904764,2228.168333333331,-7.118955006620066,6.08976900175594,13.208724008376006,43.48811175816499
2017-03-23T22:00:00Z,2341,2352.75,2331.75,2344.75,2080.4375,2122.25,1871.375,2355.767436101077,2356.2857142857106,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2342.5625,1600274,1654197.7,NaN,2366.797619047621,2229.2433333333306,-6.971480124557953,4.494373852678564,11.465853977236517,46.232567423559935
2017-03-26T22:00:00Z,2337,2341.5,2317.75,2338.5,2080.4375,2122.25,1871.375,2354.197669182797,2350.4999999999964,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2333.6875,1614233,1677080.6,NaN,2365.5357142857165,2230.2883333333307,-7.016981618522729,2.6946269540831054,9.711608572605835,43.25588377686712
2017-03-27T22:00:00Z,2340.5,2360.5,2333.5,2351.5,2080.4375,2122.25,1871.375,2353.9524265298155,2347.107142857139,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2346.5,1623900,1677740.1,NaN,2364.7380952380977,2231.421666666664,-5.936568553917967,2.2908978802083766,8.227466434126343,50.40814030541677
2017-03-28T22:00:00Z,2353,2359.75,2348.75,2357,2080.4375,2122.25,1871.375,2354.229478663469,2345.214285714282,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2354.625,1154538,1626889.45,NaN,2364.464285714288,2232.566666666664,-4.672192932789882,2.387225268138991,7.059418200928873,53.10144641176824
2017-03-29T22:00:00Z,2357,2366.75,2353.25,2364.5,2080.4375,2122.25,1871.375,2355.1631624213355,2348.3928571428537,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2360.375,1164616,1597878.55,NaN,2363.0833333333358,2233.829999999997,-3.2205096041047554,3.0337811957979284,6.254290799902684,56.56556502930593
2017-03-30T22:00:00Z,2365.5,2366.75,2356.75,2359.25,2080.4375,2122.25,1871.375,2355.534693110305,2350.7857142857106,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2362.0625,1568884,1608443.05,NaN,2362.0000000000023,2235.0683333333304,-2.5338600928039963,3.086965683897688,5.620825776701684,53.5820036363236
2017-04-02T22:00:00Z,2357.5,2363.25,2340,2356,2080.4375,2122.25,1871.375,2355.576993736641,2353.071428571425,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2354.1875,1716027,1625400.25,NaN,2360.797619047621,2236.3183333333304,-2.2293037517546095,2.834196087008422,5.063499838763032,51.76187699507356
2017-04-03T22:00:00Z,2354.25,2358.75,2344.75,2356.5,2080.4375,2122.25,1871.375,2355.660903396946,2354.7499999999964,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2353.5625,1209054,1620654.85,NaN,2359.8928571428596,2237.4999999999973,-1.9358040805890449,2.643744738026726,4.579548818615771,52.03184172454578
2017-04-04T22:00:00Z,2358.75,2375,2343.75,2346.5,2080.4375,2122.25,1871.375,2354.8280939972237,2355.8928571428537,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2356,1938825,1635011.2,NaN,2358.9404761904784,2238.641666666664,-2.330293634664037,1.6666817752857241,3.996975409949761,46.434612051985425
2017-04-05T22:00:00Z,2345.5,2361.25,2338,2353.75,2080.4375,2122.25,1871.375,2354.7300854520217,2356.214285714282,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2349.625,1595949,1625381.25,NaN,2358.452380952383,2239.869999999997,-2.0291558008477346,1.460530658890093,3.4896864597378277,50.58497113283736
2017-04-06T22:00:00Z,2355.25,2360.75,2336.75,2352.25,2080.4375,2122.25,1871.375,2354.5046231382016,2355.5357142857106,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2351.25,1473460,1605756.55,NaN,2357.7857142857165,2241.1033333333307,-1.861578041576799,1.162713907766829,3.024291949343628,49.726496987541196
2017-04-09T22:00:00Z,2351.75,2363.25,2347.5,2352.5,2080.4375,2122.25,1871.375,2354.3223846710925,2353.821428571425,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2353.75,1351301,1592679.75,NaN,2357.0238095238115,2242.266666666664,-1.6705740279966736,0.9360744143477859,2.6066484423444596,49.87916829175178
2017-04-10T22:00:00Z,2354.25,2355.75,2333.25,2351,2080.4375,2122.25,1871.375,2354.0203497009934,2352.642857142853,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2348.5625,1856700,1584777.75,NaN,2356.0357142857165,2243.376666666664,-1.5827729736170526,0.6281822253231439,2.2109551989401965,48.919250597321344
2017-04-11T22:00:00Z,2351.75,2356.5,2337.5,2340.75,2080.4375,2122.25,1871.375,2352.8139542736303,2350.4642857142817,2336.0248141770535,NaN,NaN,NaN,NaN,NaN,2346.625,1534596,1572740.4,NaN,2354.9761904761926,2244.4183333333303,-2.1190573096814083,-0.43786643816156356,1.6811908715198445,42.85063846633091
2017-04-12T22:00:00Z,2338.75,2345,2324,2327.5,2080.4375,2122.25,1871.375,2350.5126857033,2346.3214285714243,NaN,NaN,NaN,2385.2949894436115,2385.2949894436115,2385.2949894436115,2333.8125,1587079,1571290.45,NaN,2352.452380952383,2245.4183333333303,-3.205016598071551,-2.3250798760695943,0.8799367220019566,36.54022892403726
2017-04-16T22:00:00Z,2324,2346,2322.75,2345,2080.4375,2122.25,1871.375,2350.0115324575454,2346.1071428571386,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2334.4375,981675,1556506.35,NaN,2350.8333333333353,2246.944999999997,-2.6088756737170105,-2.381157870144307,0.22771780357270388,47.53061766178828
2017-04-17T22:00:00Z,2345,2347,2330.25,2337.25,2080.4375,2122.25,1871.375,2348.851393143223,2343.749999999996,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2339.875,1432200,1574311.4,NaN,2349.0238095238115,2248.179999999997,-2.595127472056119,-3.0161915364974448,-0.4210640644413258,43.90426836054445
2017-04-18T22:00:00Z,2337.75,2349.25,2331.25,2333.75,2080.4375,2122.25,1871.375,2347.478539221112,2341.1071428571386,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2338,1254296,1508629.25,NaN,2347.2857142857165,2249.5899999999974,-2.6699925579324475,-3.7585547618568853,-1.0885622039244378,42.33343292562078
2017-04-19T22:00:00Z,2333.25,2358.25,2332.5,2352,2080.4375,2122.25,1871.375,2347.889581110102,2341.03571428571,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2344,1468523,1487882.85,NaN,2347.7500000000023,2251.1816666666637,-1.4023545430442836,-2.8415053827297925,-1.4391508396855088,51.980977025314225
2017-04-20T22:00:00Z,2352.75,2356,2340.5,2347.5,2080.4375,2122.25,1871.375,2347.8541646455474,2340.53571428571,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2349.1875,1277783,1470195.65,NaN,2347.9880952380972,2252.5783333333306,-0.8083688747983171,-2.449611933183405,-1.641243058385088,49.76994924009502
2017-04-23T22:00:00Z,2365.75,2376.75,2365.25,2370,2080.4375,2122.25,1871.375,2349.8674224050433,2344.7142857142817,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2369.4375,1553985,1467881.2,NaN,2349.4166666666683,2254.1616666666637,1.057166202401676,-0.3197853053829931,-1.376951507784669,59.13054159157407
2017-04-24T22:00:00Z,2370,2389.25,2368.25,2385,2080.4375,2122.25,1871.375,2353.061293095494,2352.9285714285675,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2378.125,1324272,1453383.15,NaN,2351.333333333335,2255.841666666664,3.1408474094808763,2.5491077540664264,-0.5917396554144498,63.95333080237549
2017-04-25T22:00:00Z,2383,2394.75,2381.5,2382.25,2080.4375,2122.25,1843.5,2355.7148119049943,2358.249999999996,NaN,NaN,NaN,2385.2949894436115,NaN,NaN,2385.375,1493096,1446842.95,NaN,2353.4166666666683,2257.516666666664,4.112106213242333,4.548393111138466,0.4362868978961336,62.49724689324884
2017-04-26T22:00:00Z,2381.5,2388.75,2378.75,2386,2080.4375,2122.25,1843.5,2358.468010822722,2365.2142857142817,2328.2237224800624,2328.2237224800624,2328.2237224800624,NaN,NaN,NaN,2383.75,1115269,1444879.5,NaN,2355.0595238095257,2259.0483333333304,4.7406477073464925,6.362096532079249,1.6214488247327568,63.71059749366651
2017-04-27T22:00:00Z,2386.25,2388.75,2378.25,2380.5,2080.4375,2122.25,1843.5,2360.4709189297473,2371.8928571428537,2329.1299652088505,NaN,NaN,NaN,NaN,NaN,2383.4375,1167297,1445013.55,NaN,2356.1785714285734,2260.463333333331,4.5203131621857064,7.271840277464889,2.7515271152791834,60.61313530989626
2017-04-30T22:00:00Z,2381.5,2390.75,2377,2387,2080.4375,2122.25,1843.5,2362.8826535724975,2376.892857142853,2330.8169686879655,NaN,NaN,NaN,NaN,NaN,2384.0625,906278,1411883.25,NaN,2357.2500000000023,2261.9899999999975,4.534979119768529,8.420251014989844,3.8852718952213157,62.90826302225463
2017-05-01T22:00:00Z,2386.25,2388.75,2381.75,2385.75,2080.4375,2122.25,1843.5,2364.961503247725,2382.3571428571386,2335.397771819169,NaN,NaN,NaN,NaN,NaN,2385.625,958983,1374031.05,NaN,2358.511904761907,2263.6299999999974,4.191246996691092,9.12433064108518,4.933083644394088,62.15813607288542
2017-05-02T22:00:00Z,2384,2386,2375.5,2383.25,2080.4375,2122.25,1843.5,2366.6240938615683,2384.249999999996,2335.397771819169,NaN,NaN,NaN,NaN,NaN,2382.1875,1076558,1367406.25,NaN,2359.8095238095257,2265.166666666664,3.5515721263826663,9.372548802372421,5.820976675989755,60.60171651662073
2017-05-03T22:00:00Z,2382,2390.75,2376,2385.5,2080.4375,2122.25,1843.5,2368.3400853286985,2384.3214285714243,2335.7346951735267,NaN,NaN,NaN,NaN,NaN,2383.5625,1229736,1331951.8,NaN,2361.1904761904784,2266.6483333333304,3.0549780410364296,9.639699227285291,6.584721186248862,61.535226713146436
2017-05-04T22:00:00Z,2386,2399.25,2379,2397.75,2080.4375,2122.25,1843.5,2371.0137139351805,2386.53571428571,2340.173725656174,NaN,NaN,NaN,NaN,NaN,2390.5,1127621,1308535.4,NaN,2363.6309523809546,2268.309999999997,3.3053102275686985,10.716358970709734,7.411048743141036,66.22711990724625
2017-05-07T22:00:00Z,2402.5,2403.75,2389.75,2395,2081.869791666667,2123.8541666666665,1843.9583333333333,2373.1942853956184,2387.8214285714243,2348.4938530905565,NaN,NaN,NaN,NaN,NaN,2397.75,957161,1282720.45,NaN,2365.5952380952403,2269.8733333333307,3.0458800762060285,11.21839883839857,8.172518762192542,64.3300636508803
2017-05-08T22:00:00Z,2394.5,2400,2388.75,2393.25,2081.869791666667,2123.8541666666665,1843.9583333333333,2375.0175321778347,2389.642857142853,2348.4938530905565,NaN,NaN,NaN,NaN,NaN,2394.125,1105436,1270427.2,NaN,2367.5476190476206,2271.4733333333306,2.5374160114168465,11.3442887764636,8.806872765046753,63.09153663468046
2017-05-09T22:00:00Z,2391.75,2397,2387.5,2395.25,2081.869791666667,2123.8541666666665,1843.9583333333333,2376.856847434395,2390.8214285714243,2348.4938530905565,NaN,NaN,NaN,NaN,NaN,2392.875,998859,1227535.15,NaN,2369.583333333335,2273.1433333333307,2.1330497957139034,11.473185009689132,9.340135213975229,63.94586190264816
2017-05-10T22:00:00Z,2395,2395.25,2379,2391,2081.869791666667,2123.8541666666665,1843.9583333333333,2378.142588576723,2391.5714285714243,2348.4938530905565,NaN,NaN,NaN,NaN,NaN,2390.0625,1356242,1218617.45,NaN,2371.488095238097,2274.7283333333307,1.4114055895014879,11.10439220085209,9.692986611350602,60.72896751901361
2017-05-11T22:00:00Z,2390.25,2391.5,2384.25,2388.75,2081.869791666667,2123.8541666666665,1843.9583333333333,2379.1068987061117,2392.3571428571386,2348.4938530905565,NaN,NaN,NaN,NaN,NaN,2388.6875,1087422,1193634.6,NaN,2373.7738095238115,2276.2766666666635,0.6531459160832505,10.509419006454664,9.856273090371413,59.03573120059404
2017-05-14T22:00:00Z,2388.75,2402.25,2388,2398.5,2081.869791666667,2123.8541666666665,1843.9583333333333,2380.869907914647,2394.2142857142817,2352.1569903114428,NaN,NaN,NaN,NaN,NaN,2394.375,1041264,1196614.05,NaN,2377.1547619047637,2277.9566666666638,0.6760089163762615,10.70128423584174,10.025275319465479,63.7521341322758
2017-05-15T22:00:00Z,2399.75,2404.5,2393.75,2397,2082.260416666667,2124.2916666666665,1844.0833333333333,2382.336279922406,2394.1071428571386,2357.2287912802985,NaN,NaN,NaN,NaN,NaN,2398.75,1071111,1178559.6,NaN,2379.630952380954,2279.5433333333303,0.46777648042440134,10.609995919995981,10.14221943957158,62.55879092152303
2017-05-16T22:00:00Z,2396.5,2396.75,2354.75,2357.5,2082.260416666667,2124.2916666666665,1844.0833333333333,2380.0784362930963,2388.749999999996,2357.2287912802985,NaN,NaN,NaN,NaN,NaN,2376.375,2814349,1256562.25,NaN,2380.59523809524,2281.0299999999975,-2.3005235918144447,7.266564949803524,9.567088541617968,40.86574356042521
2017-05-17T22:00:00Z,2355,2375,2344.5,2363.5,2082.260416666667,2124.2916666666665,1844.0833333333333,2378.5713057209964,2384.499999999996,2357.2287912802985,NaN,NaN,NaN,NaN,NaN,2359.5,2460956,1306183.9,NaN,2382.0119047619064,2282.5766666666636,-3.619358535222993,5.042890372589227,8.66224890781222,44.04004670554054
2017-05-18T22:00:00Z,2364,2388,2361,2381.5,2082.260416666667,2124.2916666666665,1844.0833333333333,2378.837550655451,2382.53571428571,2357.2287912802985,NaN,NaN,NaN,NaN,NaN,2373.625,1672971,1325943.3,NaN,2383.4166666666683,2284.27833333333,-3.1865000936468224,4.6791237907536924,7.865623884400515,52.31064042809356
2017-05-21T22:00:00Z,2381.75,2394.25,2378.25,2392.75,2082.260416666667,2124.2916666666665,1844.0833333333333,2380.1023187776827,2382.78571428571,2357.2287912802985,NaN,NaN,NaN,NaN,NaN,2386.75,1113022,1303895.15,NaN,2385.5714285714307,2286.0499999999975,-2.1019118815678626,5.238234032440687,7.340145914008549,56.62542644644934
2017-05-22T22:00:00Z,2393.5,2399.5,2386.75,2398,2082.260416666667,2124.2916666666665,1844.0833333333333,2381.729380706984,2384.1071428571386,2357.2287912802985,NaN,NaN,NaN,NaN,NaN,2394.4375,1024986,1288930.85,NaN,2386.9047619047637,2287.8833333333305,-1.043803282270452,6.035391811170484,7.079195093440936,58.511908566684504
2017-05-23T22:00:00Z,2397,2404,2394.75,2402,2082.260416666667,2124.2916666666665,1844.0833333333333,2383.5721642790763,2384.6071428571386,2357.2287912802985,NaN,NaN,NaN,NaN,NaN,2399.4375,984358,1263493.95,NaN,2387.7142857142876,2289.68333333333,-0.135152433437991,6.9102545516434475,7.0454069850814385,59.941454209510795
2017-05-24T22:00:00Z,2403,2417.75,2402.5,2413.5,2089.161458333333,2132.0208333333335,1846.2916666666667,2386.2928766173422,2386.9642857142817,2358.812815072614,NaN,NaN,NaN,NaN,NaN,2409.1875,1315611,1273511.05,NaN,2389.2023809523826,2291.519999999997,1.1111287322777255,8.434317900428596,7.32318916815087,63.80306821832982
2017-05-25T22:00:00Z,2413,2415.75,2408,2413.75,2089.161458333333,2132.0208333333335,1846.2916666666667,2388.7889787430386,2394.999999999996,2363.3690335653523,NaN,NaN,NaN,NaN,NaN,2412.625,879560,1259124.2,NaN,2390.5238095238115,2293.364999999997,1.783216716452709,9.552210063716757,7.768993347264048,63.88457490980209
2017-05-29T22:00:00Z,2414,2417,2407.75,2410.75,2089.161458333333,2132.0208333333335,1846.2916666666667,2390.7854352209442,2401.749999999996,2365.944630208817,NaN,NaN,NaN,NaN,NaN,2412.375,1040285,1265824.55,NaN,2391.9642857142876,2295.2049999999967,1.8487078566935757,10.079878168131017,8.231170311437442,62.07812458756444
2017-05-30T22:00:00Z,2410.5,2416.75,2402.75,2411,2089.161458333333,2132.0208333333335,1846.2916666666667,2392.623122928131,2405.9642857142817,2365.944630208817,NaN,NaN,NaN,NaN,NaN,2410.25,1729723,1304361.55,NaN,2393.1071428571445,2296.9833333333304,1.7337565213466828,10.398365963120796,8.664609441774113,62.174113829561634
2017-05-31T22:00:00Z,2413.75,2430.5,2410.5,2429.5,2066.697916666667,2168.5625,1877.5208333333333,2395.975566298301,2411.2142857142817,2373.1114004691417,NaN,NaN,NaN,NaN,NaN,2421.0625,1432385,1322152.9,NaN,2395.1904761904775,2298.9266666666636,2.6724540598571522,12.005177016595553,9.332722956738401,68.52354686186763
2017-06-01T22:00:00Z,2429.25,2439.75,2427,2437.75,2071.130208333333,2174.34375,1879.4479166666667,2399.773242089365,2416.892857142853,2386.900260422228,NaN,NaN,NaN,NaN,NaN,2433.4375,1735800,1347456.1,NaN,2397.7857142857156,2300.9516666666636,3.5621281063225005,13.785383089641527,10.223254983319027,70.87170731251352
2017-06-04T22:00:00Z,2435.25,2439,2433,2434.5,2071.130208333333,2174.34375,1879.4479166666667,2402.930220081241,2421.53571428571,2392.372734380005,NaN,NaN,NaN,NaN,NaN,2435.4375,891938,1335671.95,NaN,2400.119047619049,2303.024999999997,3.632415049682672,14.763773795422367,11.131358745739695,68.69751913544268
2017-06-05T22:00:00Z,2434.25,2435.75,2426.25,2430.75,2071.130208333333,2174.34375,1879.4479166666667,2405.459290982946,2423.999999999996,2392.372734380005,NaN,NaN,NaN,NaN,NaN,2431.75,1353806,1355504.2,NaN,2401.6904761904775,2305.0716666666635,3.145253632699049,15.062925786613505,11.917672153914456,66.17490876941251
2017-06-06T22:00:00Z,2429.5,2435,2424,2432,2071.130208333333,2174.34375,1879.4479166666667,2407.872082711769,2426.6071428571386,2392.372734380005,NaN,NaN,NaN,NaN,NaN,2430.125,1431930,1371828.9,NaN,2403.4523809523826,2307.1516666666635,2.646151839335513,15.225361953083848,12.579210113748335,66.61498121410952
